customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,total_profit,n_transaction,profit_per_transaction,post_code_cut,diverging_post_code,diverging_job_title
2906,Female,93,1992-07-02,GIS Technical Architect,Retail,Mass Customer,Yes,4,24,72850 Lotheville Junction,2480,NSW,4,1408.35,4,352.0875,"(2450,2550]",Other,GIS Technical Architect
2907,Male,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,No,8,40,0 Lakeland Pass,3195,VIC,10,5213.35,7,744.7642857142857,"(3150,3250]",Other,Other
2908,Female,42,1955-09-21,Social Worker,Health,Affluent Customer,Yes,11,61,8188 Fuller Hill,3175,VIC,8,2066.49,6,344.41499999999996,"(3150,3250]",Other,Other
2909,Female,31,1979-09-05,Associate Professor,Entertainment,High Net Worth,No,6,37,6815 South Junction,3198,VIC,9,4644.23,7,663.4614285714285,"(3150,3250]",Other,Associate Professor
2910,Female,15,1962-12-17,Registered Nurse,Health,Mass Customer,Yes,12,54,46418 Hauk Pass,3184,VIC,10,3564.73,8,445.59125,"(3150,3250]",Other,Other
2911,Female,55,1968-04-26,Assistant Media Planner,Entertainment,Mass Customer,No,11,49,3 Nancy Circle,3106,VIC,10,687.5100000000001,2,343.75500000000005,"(3050,3150]",Other,Other
2913,Male,44,1955-07-11,VP Quality Control,IT,Affluent Customer,Yes,14,61,24913 Twin Pines Terrace,3350,VIC,5,1548.6499999999999,6,258.1083333333333,"(3250,3350]",Other,Other
2914,Female,76,1982-11-06,Health Coach,Health,Affluent Customer,Yes,11,34,3 Barnett Way,2763,NSW,9,6835.96,12,569.6633333333333,"(2750,2850]",Other,Other
2915,Female,32,1975-06-02,Budget/Accounting Analyst,Manufacturing,Mass Customer,No,17,41,928 Laurel Circle,4868,QLD,4,1661.98,7,237.4257142857143,"(4850,4950]","(4850,4950]",Other
2916,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,Yes,9,47,2 Blue Bill Park Lane,4220,QLD,8,1571.39,5,314.278,"(4150,4250]",Other,Product Engineer
2919,Male,47,1964-10-31,Safety Technician,Financial Services,High Net Worth,Yes,8,52,11 Glendale Court,4121,QLD,9,3489.3300000000004,6,581.5550000000001,"(4050,4150]",Other,Other
2922,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,Yes,10,35,2 Jackson Way,4210,QLD,4,2947.71,4,736.9275,"(4150,4250]",Other,Other
2923,Female,46,1971-11-30,Teacher,n/a,Affluent Customer,Yes,4,45,3957 American Ash Plaza,2440,NSW,2,3149.25,7,449.89285714285717,"(2350,2450]",Other,Other
2924,Female,79,1988-01-26,Assistant Media Planner,Entertainment,Mass Customer,Yes,6,29,90 Nobel Way,3166,VIC,10,2485.92,5,497.184,"(3150,3250]",Other,Other
2925,Male,36,1978-05-02,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,19,39,00 Heath Road,2259,NSW,8,2770.16,5,554.0319999999999,"(2250,2350]",Other,Business Systems Development Analyst
2926,Female,27,1963-03-20,Research Nurse,Health,High Net Worth,No,12,54,970 Randy Crossing,4005,QLD,12,1341.6799999999998,4,335.41999999999996,"(3950,4050]",Other,Other
2927,Male,49,1960-09-08,VP Sales,Manufacturing,Affluent Customer,Yes,14,56,723 Center Court,3933,VIC,11,2440.02,3,813.34,"(3850,3950]",Other,Other
2928,Male,92,1992-12-27,Office Assistant,n/a,Mass Customer,No,5,24,423 Golf Point,2044,NSW,10,3739.8100000000004,5,747.9620000000001,"[1950,2050]",Other,Other
2929,Male,97,1999-07-28,Nurse,Retail,Mass Customer,No,2,17,415 Walton Lane,4883,QLD,3,5308.78,8,663.5975,"(4850,4950]","(4850,4950]",Other
2930,Male,46,1997-07-25,Assistant Media Planner,Entertainment,Mass Customer,No,3,19,51 Bay Junction,2081,NSW,10,3166.93,6,527.8216666666666,"(2050,2150]",Other,Other
2931,Male,61,1979-01-27,Executive Secretary,IT,Mass Customer,Yes,6,38,16673 Pawling Point,4702,QLD,5,1700.5500000000002,6,283.425,"(4650,4750]",Other,Other
2932,Male,4,1985-04-18,Account Representative,IT,Mass Customer,No,17,32,2875 Anhalt Court,4570,QLD,3,5823.709999999999,10,582.3709999999999,"(4550,4650]",Other,Other
2933,Male,61,1986-04-19,Administrative Officer,Retail,Affluent Customer,Yes,6,31,7561 Donald Center,3810,VIC,5,1241.68,5,248.336,"(3750,3850]",Other,Other
2934,Female,26,1986-04-08,Media Manager,Telecommunications,Mass Customer,Yes,9,31,13282 Pond Circle,2471,NSW,2,3777.2599999999998,6,629.5433333333333,"(2450,2550]",Other,Media Manager
2936,Female,23,1984-05-20,Project Manager,Financial Services,Mass Customer,Yes,11,33,7 New Castle Terrace,2223,NSW,10,5099.8499999999995,6,849.9749999999999,"(2150,2250]",Other,Project Manager
2937,Female,47,1974-07-29,Computer Systems Analyst,Financial Services,Mass Customer,No,15,42,572 Spohn Drive,3046,VIC,8,6294.38,7,899.1971428571429,"(2950,3050]","(2950,3050]",Other
2938,Male,79,2000-02-21,Assistant Manager,Argiculture,Affluent Customer,No,2,17,53 Hintze Circle,4005,QLD,7,4655.53,5,931.106,"(3950,4050]",Other,Assistant Manager
2939,Female,38,1986-08-10,GIS Technical Architect,n/a,Mass Customer,Yes,17,30,72 Buell Pass,2200,NSW,9,1600.4099999999999,4,400.10249999999996,"(2150,2250]",Other,GIS Technical Architect
2940,Male,83,1970-11-12,Business Systems Development Analyst,n/a,Affluent Customer,Yes,14,46,5748 Walton Court,4114,QLD,3,4384.62,7,626.3742857142857,"(4050,4150]",Other,Business Systems Development Analyst
2942,Male,10,1970-07-15,Software Engineer,n/a,High Net Worth,No,10,46,5060 Donald Park,2539,NSW,5,3126.29,7,446.61285714285714,"(2450,2550]",Other,Other
2943,Male,65,1979-01-10,VP Sales,n/a,High Net Worth,No,17,38,7 Debs Park,4157,QLD,3,2125.22,7,303.6028571428571,"(4150,4250]",Other,Other
2944,Male,45,1977-06-05,Environmental Specialist,Manufacturing,Affluent Customer,No,7,39,797 Orin Terrace,2119,NSW,10,1458.81,6,243.135,"(2050,2150]",Other,Environmental Specialist
2945,Male,79,1972-05-26,Safety Technician,n/a,Mass Customer,No,18,45,978 Dennis Way,2233,NSW,9,397.23,3,132.41,"(2150,2250]",Other,Other
2948,Male,23,1997-01-17,Internal Auditor,Manufacturing,Mass Customer,Yes,2,20,68473 Leroy Avenue,4105,QLD,9,2670.13,5,534.0260000000001,"(4050,4150]",Other,Other
2950,Male,19,1955-01-11,Software Engineer,Financial Services,Mass Customer,Yes,10,62,984 Hoepker Court,3064,VIC,6,645.9899999999999,3,215.32999999999996,"(3050,3150]",Other,Other
2951,Male,13,1977-09-25,Community Outreach Specialist,Financial Services,High Net Worth,No,12,39,24 Green Parkway,3437,VIC,8,4729.7300000000005,9,525.5255555555556,"(3350,3450]","(3350,3450]",Other
2952,Female,28,1975-04-25,Senior Developer,Manufacturing,High Net Worth,Yes,16,42,10 Kensington Avenue,2117,NSW,10,2543.8900000000003,5,508.7780000000001,"(2050,2150]",Other,Other
2953,Male,45,1972-10-26,Recruiting Manager,Health,High Net Worth,Yes,8,44,75848 Ohio Lane,3037,VIC,7,2881.21,5,576.242,"(2950,3050]","(2950,3050]",Recruiting Manager
2954,Female,23,1974-03-24,Pharmacist,Health,Mass Customer,No,16,43,3 New Castle Terrace,3032,VIC,8,2388.19,6,398.0316666666667,"(2950,3050]","(2950,3050]",Other
2955,Male,74,1990-03-19,Community Outreach Specialist,Financial Services,High Net Worth,No,13,27,7 Blue Bill Park Lane,2765,NSW,9,4306.13,8,538.26625,"(2750,2850]",Other,Other
2956,Male,17,1959-12-16,Quality Control Specialist,Telecommunications,Mass Customer,Yes,19,57,8007 Dawn Terrace,2166,NSW,9,2683.6699999999996,7,383.3814285714285,"(2150,2250]",Other,Quality Control Specialist
2957,Male,66,1969-11-21,Social Worker,Health,Affluent Customer,No,11,47,02555 Sloan Way,2259,NSW,8,2844.83,3,948.2766666666666,"(2250,2350]",Other,Other
2958,Male,10,1975-11-23,Health Coach,Manufacturing,Affluent Customer,Yes,14,41,337 Brentwood Pass,2529,NSW,8,1892.1200000000001,7,270.30285714285714,"(2450,2550]",Other,Other
2959,Female,1,1953-11-23,Registered Nurse,Health,Mass Customer,Yes,11,63,4052 Katie Court,4300,QLD,5,1835.26,3,611.7533333333333,"(4250,4350]",Other,Other
2960,Female,6,1976-07-16,Design Engineer,Property,Mass Customer,Yes,16,40,3 Comanche Court,2537,NSW,4,2935.67,3,978.5566666666667,"(2450,2550]",Other,Design Engineer
2961,Male,56,1975-03-22,Assistant Manager,Health,Mass Customer,Yes,12,42,8 Roxbury Way,3031,VIC,8,6234.87,6,1039.145,"(2950,3050]","(2950,3050]",Assistant Manager
2962,Female,26,1971-07-12,Information Systems Manager,Property,Mass Customer,No,15,45,860 Banding Terrace,2029,NSW,11,444.6500000000001,3,148.2166666666667,"[1950,2050]",Other,Information Systems Manager
2964,Female,36,1974-01-07,Product Engineer,Telecommunications,Mass Customer,Yes,14,43,9217 Bashford Parkway,2023,NSW,10,2411.89,2,1205.945,"[1950,2050]",Other,Product Engineer
2966,Female,81,1969-05-22,Dental Hygienist,Health,Mass Customer,Yes,5,48,373 Hayes Terrace,2010,NSW,9,2629.22,5,525.8439999999999,"[1950,2050]",Other,Other
2967,Male,60,1979-09-14,Social Worker,Health,Affluent Customer,Yes,20,37,3673 Jenna Center,4301,QLD,3,2466.2799999999997,3,822.0933333333332,"(4250,4350]",Other,Other
2968,Male,38,1977-11-25,Human Resources Assistant,Retail,High Net Worth,No,16,39,8 Glendale Terrace,4014,QLD,8,1644.27,7,234.8957142857143,"(3950,4050]",Other,Other
2969,Male,12,1974-11-05,Database Administrator,n/a,Mass Customer,Yes,6,42,22239 Waubesa Way,2763,NSW,9,2998.0299999999997,6,499.6716666666666,"(2750,2850]",Other,Other
2970,Female,64,1992-12-08,Software Consultant,Financial Services,Mass Customer,No,5,24,6604 Hansons Court,2760,NSW,8,1111.1100000000001,4,277.77750000000003,"(2750,2850]",Other,Other
2971,Female,5,1968-01-16,Marketing Assistant,Manufacturing,High Net Worth,Yes,8,49,6 Weeping Birch Pass,2064,NSW,12,1511.3200000000002,3,503.77333333333337,"(2050,2150]",Other,Other
2973,Male,34,1972-05-12,Senior Developer,Health,High Net Worth,No,5,45,726 Erie Center,3106,VIC,11,2016.03,4,504.0075,"(3050,3150]",Other,Other
2974,Female,1,1975-09-28,Engineer,Financial Services,High Net Worth,No,15,41,98 Tomscot Center,3442,VIC,7,255.19,2,127.595,"(3350,3450]","(3350,3450]",Other
2975,Female,67,1981-03-09,Senior Cost Accountant,Financial Services,Mass Customer,No,14,36,26223 Warrior Terrace,2204,NSW,9,2020.68,3,673.5600000000001,"(2150,2250]",Other,Other
2976,Male,16,1964-08-07,Tax Accountant,Health,Mass Customer,Yes,8,52,85 Kim Way,3140,VIC,9,3521.63,4,880.4075,"(3050,3150]",Other,Other
2977,Female,28,1977-10-16,Community Outreach Specialist,n/a,Affluent Customer,No,18,39,0338 Oakridge Crossing,3030,VIC,4,1936.24,5,387.248,"(2950,3050]","(2950,3050]",Other
2978,Male,96,1974-05-07,Programmer,Manufacturing,Affluent Customer,No,10,43,3 Hudson Circle,2250,NSW,9,827.7099999999999,3,275.9033333333333,"(2150,2250]",Other,Other
2979,Female,39,1976-07-25,Tax Accountant,Retail,Mass Customer,No,18,40,8594 Warner Park,3053,VIC,6,990.59,3,330.19666666666666,"(3050,3150]",Other,Other
2980,Female,27,1979-12-22,Chemical Engineer,Manufacturing,Mass Customer,No,4,37,6136 Farragut Plaza,3181,VIC,6,2573.04,6,428.84,"(3150,3250]",Other,Other
2981,Male,26,1980-03-30,Sales Representative,Retail,High Net Worth,Yes,21,37,9 7th Pass,2760,NSW,9,2643.8700000000003,7,377.69571428571436,"(2750,2850]",Other,Sales Representative
2982,Female,30,1982-08-08,Senior Cost Accountant,Financial Services,Mass Customer,Yes,11,34,1 Graceland Trail,3195,VIC,9,6366.75,7,909.5357142857143,"(3150,3250]",Other,Other
2983,Male,2,1985-01-26,Human Resources Manager,Retail,Mass Customer,Yes,17,32,64 Northview Pass,3163,VIC,9,3344.1699999999996,5,668.834,"(3150,3250]",Other,Human Resources Manager
2984,Female,48,1959-05-23,Payment Adjustment Coordinator,Manufacturing,Mass Customer,Yes,13,58,0 Hayes Hill,2106,NSW,11,3865.9700000000003,5,773.1940000000001,"(2050,2150]",Other,Other
2985,Male,69,1986-10-14,Sales Representative,Retail,Affluent Customer,Yes,14,30,3 Mariners Cove Terrace,2216,NSW,10,6308.16,10,630.816,"(2150,2250]",Other,Sales Representative
2987,Female,51,1984-11-21,Media Manager,n/a,High Net Worth,Yes,4,32,23812 Tony Lane,2036,NSW,8,2846.6699999999996,5,569.334,"[1950,2050]",Other,Media Manager
2988,Female,20,1998-02-02,Administrative Officer,n/a,Mass Customer,Yes,1,19,3206 Debs Point,3071,VIC,10,3034.97,8,379.37125,"(3050,3150]",Other,Other
2989,Male,37,2000-10-25,Dental Hygienist,Health,High Net Worth,Yes,2,16,60 Fulton Trail,2234,NSW,10,6845.0599999999995,9,760.5622222222222,"(2150,2250]",Other,Other
2990,Male,65,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,No,8,39,3 Lukken Road,2066,NSW,12,2584.69,7,369.24142857142857,"(2050,2150]",Other,GIS Technical Architect
2991,Female,48,1964-06-27,Desktop Support Technician,Financial Services,Mass Customer,No,11,52,424 Almo Junction,2830,NSW,4,2602.5200000000004,6,433.7533333333334,"(2750,2850]",Other,Other
2992,Female,26,1974-05-31,Clinical Specialist,Health,Mass Customer,Yes,10,43,9610 Gateway Trail,3429,VIC,5,6871.539999999999,8,858.9424999999999,"(3350,3450]","(3350,3450]",Other
2993,Female,85,1995-03-07,Graphic Designer,Financial Services,Affluent Customer,No,4,22,00 Cordelia Trail,2138,NSW,9,4095.63,7,585.09,"(2050,2150]",Other,Graphic Designer
2994,Female,26,1976-08-30,Accountant,Manufacturing,Mass Customer,Yes,18,40,5 Shelley Pass,2763,NSW,8,179.84,3,59.946666666666665,"(2750,2850]",Other,Other
2996,Female,67,1967-05-05,Cost Accountant,Financial Services,Mass Customer,No,14,50,93 Lawn Road,4212,QLD,7,1751.7199999999998,3,583.9066666666666,"(4150,4250]",Other,Other
2997,Female,57,1973-05-17,Computer Systems Analyst,Health,Affluent Customer,No,10,44,09 Texas Plaza,4285,QLD,3,2035.02,6,339.17,"(4250,4350]",Other,Other
2998,Female,34,2000-12-19,Nurse Practicioner,Manufacturing,High Net Worth,Yes,2,16,99 Lawn Court,4556,QLD,7,2511.7,3,837.2333333333332,"(4550,4650]",Other,Other
3000,Male,28,1974-05-15,Compensation Analyst,Financial Services,Affluent Customer,No,22,43,0 Lakewood Street,2144,NSW,10,3354.27,4,838.5675,"(2050,2150]",Other,Other
3001,Male,48,1977-07-22,Engineer,Argiculture,Mass Customer,No,20,39,2 Hagan Hill,2155,NSW,10,3378.57,4,844.6425,"(2150,2250]",Other,Other
3002,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,Yes,16,60,673 Comanche Parkway,2470,NSW,2,3193.23,7,456.17571428571426,"(2450,2550]",Other,Other
3003,Female,72,1963-05-02,Web Developer,Retail,Mass Customer,Yes,4,54,78 Algoma Circle,2166,NSW,8,5168.14,9,574.2377777777779,"(2150,2250]",Other,Other
3004,Male,82,1955-02-20,Research Assistant,Health,Mass Customer,Yes,16,62,9 Swallow Avenue,3179,VIC,9,3550.04,5,710.008,"(3150,3250]",Other,Other
3005,Male,36,1969-01-05,Human Resources Manager,Property,Affluent Customer,Yes,8,48,90 Loftsgordon Plaza,2216,NSW,10,2602.3099999999995,3,867.4366666666665,"(2150,2250]",Other,Human Resources Manager
3007,Male,38,1973-05-22,Environmental Tech,Manufacturing,Mass Customer,No,16,44,5913 Ramsey Road,2478,NSW,10,4500.3,7,642.9,"(2450,2550]",Other,Other
3011,Female,84,1994-05-11,Staff Scientist,Financial Services,High Net Worth,No,3,23,54 Nevada Plaza,2096,NSW,12,1349.76,4,337.44,"(2050,2150]",Other,Other
3013,Female,94,1968-07-28,Office Assistant,Property,High Net Worth,No,6,48,399 Butterfield Crossing,4115,QLD,7,3849.19,9,427.6877777777778,"(4050,4150]",Other,Other
3014,Female,59,2001-03-30,Software Engineer,n/a,High Net Worth,No,1,16,26378 Esch Junction,2065,NSW,10,4656.84,9,517.4266666666667,"(2050,2150]",Other,Other
3015,Female,25,2000-09-02,Assistant Manager,Retail,Affluent Customer,No,1,16,2942 Swallow Trail,4214,QLD,9,6814.58,10,681.458,"(4150,4250]",Other,Assistant Manager
3016,Male,25,1985-08-11,Analog Circuit Design manager,Financial Services,High Net Worth,No,11,31,7 Anzinger Drive,2745,NSW,10,4253.5,5,850.7,"(2650,2750]",Other,Analog Circuit Design manager
3017,Male,88,1955-10-05,Operator,Financial Services,Affluent Customer,No,7,61,885 Larry Park,3140,VIC,9,4124.12,6,687.3533333333334,"(3050,3150]",Other,Other
3018,Female,16,1971-08-24,Recruiter,n/a,High Net Worth,Yes,15,45,95 Sutteridge Crossing,2567,NSW,9,1798.2100000000003,5,359.64200000000005,"(2550,2650]",Other,Other
3019,Male,98,1986-02-02,Community Outreach Specialist,Manufacturing,Affluent Customer,Yes,14,31,13 Alpine Lane,2228,NSW,9,1138.54,3,379.5133333333333,"(2150,2250]",Other,Other
3020,Male,13,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,Yes,10,51,2 Scott Pass,4870,QLD,1,2771.48,12,230.95666666666668,"(4850,4950]","(4850,4950]",Other
3023,Female,37,1994-12-09,Accountant,IT,High Net Worth,Yes,7,22,238 New Castle Alley,2166,NSW,9,661.9399999999999,4,165.48499999999999,"(2150,2250]",Other,Other
3025,Male,27,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,Yes,9,40,7609 Jackson Terrace,2155,NSW,11,1652.3,2,826.15,"(2150,2250]",Other,Other
3026,Female,11,1988-11-21,Account Representative,Property,Mass Customer,Yes,5,28,520 Parkside Lane,2164,NSW,9,1886.6000000000001,6,314.43333333333334,"(2150,2250]",Other,Other
3027,Male,83,1977-10-30,Research Nurse,Health,Mass Customer,Yes,5,39,7046 Fairview Place,4510,QLD,3,1393.66,5,278.732,"(4450,4550]",Other,Other
3028,Female,67,1956-07-07,General Manager,Manufacturing,High Net Worth,No,20,60,7 Scoville Trail,4304,QLD,2,3043.16,5,608.632,"(4250,4350]",Other,General Manager
3029,Male,85,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,No,13,38,31435 Eagle Crest Drive,2230,NSW,10,1922.7499999999998,4,480.68749999999994,"(2150,2250]",Other,Business Systems Development Analyst
3030,Female,68,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,No,3,19,4 Crescent Oaks Alley,2541,NSW,5,2713.38,7,387.6257142857143,"(2450,2550]",Other,Other
3031,Male,95,1996-02-02,Staff Scientist,Health,Mass Customer,Yes,5,21,50 7th Circle,4305,QLD,1,2910.8700000000003,5,582.1740000000001,"(4250,4350]",Other,Other
3032,Male,53,1992-08-02,Analog Circuit Design manager,Health,Affluent Customer,Yes,5,24,7 Lerdahl Court,4207,QLD,6,6183.3099999999995,7,883.3299999999999,"(4150,4250]",Other,Analog Circuit Design manager
3033,Female,60,1979-03-17,Administrative Officer,Financial Services,High Net Worth,No,12,38,677 Eagan Trail,3183,VIC,7,1418.21,2,709.105,"(3150,3250]",Other,Other
3034,Female,54,1956-09-09,Web Designer,Manufacturing,Mass Customer,Yes,18,60,638 Browning Terrace,3079,VIC,6,2661.2799999999997,5,532.256,"(3050,3150]",Other,Web Designer
3035,Male,98,1980-04-15,Associate Professor,Health,High Net Worth,No,13,37,731 Haas Trail,2125,NSW,11,2429.16,5,485.832,"(2050,2150]",Other,Associate Professor
3036,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,Yes,11,40,2 Grim Court,2168,NSW,8,3750.7200000000003,5,750.144,"(2150,2250]",Other,Business Systems Development Analyst
3037,Female,30,1971-10-27,Legal Assistant,Financial Services,High Net Worth,Yes,18,45,01654 Milwaukee Plaza,2000,NSW,11,1404.96,3,468.32,"[1950,2050]",Other,Other
3038,Female,45,1958-04-08,Senior Developer,n/a,High Net Worth,No,13,59,42 Arizona Pass,4510,QLD,5,3194.93,6,532.4883333333333,"(4450,4550]",Other,Other
3040,Female,87,1966-11-28,General Manager,Retail,Mass Customer,No,5,50,1 Melrose Lane,2010,NSW,9,1279.3999999999999,1,1279.3999999999999,"[1950,2050]",Other,General Manager
3041,Female,20,1974-03-12,Physical Therapy Assistant,Retail,Mass Customer,Yes,11,43,88537 Erie Court,4211,QLD,7,1211.5700000000002,2,605.7850000000001,"(4150,4250]",Other,Physical Therapy Assistant
3042,Male,76,1971-03-17,Engineer,Property,High Net Worth,Yes,15,46,5649 Crest Line Place,4455,QLD,2,1629.2499999999998,6,271.54166666666663,"(4450,4550]",Other,Other
3043,Female,21,1981-08-03,Legal Assistant,n/a,Mass Customer,Yes,18,35,05 2nd Point,2217,NSW,8,2535.47,4,633.8675,"(2150,2250]",Other,Other
3044,Male,59,1990-04-11,Occupational Therapist,Health,Affluent Customer,Yes,19,27,4 Jenifer Hill,3147,VIC,12,5793.33,9,643.7033333333334,"(3050,3150]",Other,Other
3045,Male,52,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,Yes,2,20,5999 Waxwing Lane,4511,QLD,1,5802.7699999999995,6,967.1283333333332,"(4450,4550]",Other,Other
3046,Female,53,1964-06-07,Programmer Analyst,Manufacturing,Affluent Customer,No,18,52,5444 Corry Pass,2761,NSW,8,3229.8599999999997,5,645.972,"(2750,2850]",Other,Other
3047,Male,20,1962-01-14,Speech Pathologist,Retail,Mass Customer,Yes,19,55,85 Northland Circle,2077,NSW,10,3909.1400000000003,5,781.8280000000001,"(2050,2150]",Other,Other
3048,Male,38,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,No,16,48,80302 Stang Parkway,3677,VIC,1,8379.960000000001,13,644.6123076923078,"(3650,3750]","(3650,3750]",Other
3052,Female,72,1976-09-08,Teacher,n/a,Mass Customer,No,18,40,75 Hansons Alley,2260,NSW,9,666.31,2,333.155,"(2250,2350]",Other,Other
3053,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,No,17,32,274 Ludington Trail,2428,NSW,5,2338.53,4,584.6325,"(2350,2450]",Other,Other
3054,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,No,16,51,6 Service Parkway,4275,QLD,3,3330.78,5,666.1560000000001,"(4250,4350]",Other,Other
3055,Female,96,1999-08-23,General Manager,n/a,Mass Customer,Yes,2,17,99142 Eastwood Way,4870,QLD,6,5955.54,10,595.554,"(4850,4950]","(4850,4950]",General Manager
3056,Female,43,1968-05-27,Health Coach,Entertainment,Mass Customer,No,18,49,0264 Birchwood Plaza,3802,VIC,8,1246.69,4,311.6725,"(3750,3850]",Other,Other
3057,Female,96,1976-03-28,Executive Secretary,n/a,Mass Customer,No,9,41,40 Bowman Crossing,2031,NSW,10,5049.14,7,721.3057142857143,"[1950,2050]",Other,Other
3058,Male,67,1986-10-10,Human Resources Manager,Manufacturing,Mass Customer,Yes,16,30,6354 Briar Crest Road,2022,NSW,12,5935.45,5,1187.09,"[1950,2050]",Other,Human Resources Manager
3059,Male,83,1958-06-09,Accountant,n/a,Mass Customer,No,17,58,83 Sunfield Hill,3216,VIC,7,2731.3099999999995,2,1365.6549999999997,"(3150,3250]",Other,Other
3060,Male,28,1982-09-14,VP Accounting,Financial Services,Mass Customer,Yes,6,34,44 Northridge Plaza,2166,NSW,8,5684.7300000000005,11,516.7936363636364,"(2150,2250]",Other,Other
3061,Female,51,1991-03-18,Office Assistant,Manufacturing,Affluent Customer,Yes,3,26,11 Farragut Junction,2530,NSW,8,3232.7599999999998,9,359.19555555555553,"(2450,2550]",Other,Other
3062,Male,78,1962-11-09,Civil Engineer,Manufacturing,Mass Customer,No,13,54,6 Westport Road,4350,QLD,2,2857.68,6,476.28,"(4250,4350]",Other,Civil Engineer
3063,Male,74,1999-11-04,VP Sales,Financial Services,Affluent Customer,No,2,17,922 Mccormick Circle,4509,QLD,6,1065.54,5,213.108,"(4450,4550]",Other,Other
3064,Male,96,1995-06-14,Product Engineer,Financial Services,Affluent Customer,Yes,4,21,9317 Mendota Parkway,3064,VIC,8,2410.92,7,344.4171428571429,"(3050,3150]",Other,Product Engineer
3065,Female,88,1978-01-05,Recruiter,Financial Services,High Net Worth,Yes,13,39,8303 Mallard Center,2234,NSW,11,1367.3799999999999,5,273.476,"(2150,2250]",Other,Other
3066,Female,29,1995-01-14,Paralegal,Financial Services,Affluent Customer,Yes,2,22,4 Gateway Court,3107,VIC,10,1516.28,4,379.07,"(3050,3150]",Other,Other
3067,Female,8,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,Yes,9,26,2178 Washington Hill,3806,VIC,6,3575.9,6,595.9833333333333,"(3750,3850]",Other,Other
3068,Female,88,1990-12-07,Automation Specialist,Manufacturing,Affluent Customer,No,1,26,0330 Vahlen Trail,3072,VIC,7,3084.65,6,514.1083333333333,"(3050,3150]",Other,Other
3069,Female,59,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,No,12,28,4351 Maywood Hill,3551,VIC,4,1775.4799999999998,3,591.8266666666666,"(3550,3650]","(3550,3650]",Other
3070,Female,74,1998-07-27,Account Executive,Health,Affluent Customer,Yes,1,18,537 Amoth Center,2220,NSW,9,399.2099999999999,4,99.80249999999998,"(2150,2250]",Other,Other
3071,Female,59,1989-12-25,Assistant Media Planner,Entertainment,Mass Customer,Yes,12,27,23384 Kings Drive,2261,NSW,9,473.42999999999984,4,118.35749999999996,"(2250,2350]",Other,Other
3072,Male,87,1979-04-12,Chemical Engineer,Manufacturing,Mass Customer,Yes,10,38,6269 Oak Valley Avenue,2323,NSW,5,3373.78,7,481.96857142857147,"(2250,2350]",Other,Other
3073,Male,16,1967-04-12,Nurse,Telecommunications,Affluent Customer,No,17,50,74910 Burning Wood Junction,3132,VIC,10,1264.3300000000004,3,421.44333333333344,"(3050,3150]",Other,Other
3074,Male,31,1969-02-18,VP Quality Control,Health,Mass Customer,Yes,12,48,6278 Old Shore Parkway,2250,NSW,9,4781.58,7,683.0828571428572,"(2150,2250]",Other,Other
3076,Female,9,1991-10-01,Professor,Health,Mass Customer,Yes,4,25,1944 Charing Cross Junction,2126,NSW,10,1904.31,4,476.0775,"(2050,2150]",Other,Other
3077,Male,19,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,No,2,16,25578 Mayfield Drive,2099,NSW,10,3672.15,7,524.5928571428572,"(2050,2150]",Other,Information Systems Manager
3078,Female,54,1982-08-16,Safety Technician,Retail,Mass Customer,No,7,34,9 Rieder Avenue,2798,NSW,6,1750.43,3,583.4766666666667,"(2750,2850]",Other,Other
3079,Male,34,1959-11-18,Legal Assistant,Retail,Mass Customer,Yes,20,57,45201 Atwood Place,2176,NSW,9,1903.52,4,475.88,"(2150,2250]",Other,Other
3080,Male,87,1958-10-06,Graphic Designer,Financial Services,High Net Worth,No,10,58,0680 Veith Court,3939,VIC,8,4665.71,9,518.4122222222222,"(3850,3950]",Other,Graphic Designer
3081,Female,61,1971-07-25,Mechanical Systems Engineer,n/a,High Net Worth,Yes,9,45,53 Dunning Lane,3024,VIC,6,5502.82,6,917.1366666666667,"(2950,3050]","(2950,3050]",Other
3084,Female,57,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,Yes,16,57,41205 Straubel Place,4305,QLD,4,3082.9000000000005,6,513.8166666666667,"(4250,4350]",Other,Other
